OBJECTID,agency,comments,mapmethod,datecurrent,uniquefireidentifier,fireyear,incidentname,pooownerunit,perimeterdatetime,gisacres,complexname,firecode,complexparentirwinid,pooresponsibleunit,state,inciwebid,localincidentidentifier,irwinid,incomplex,complexfirecode,SHAPE_Length,SHAPE_Area
4390,USFS,FIMT,Unknown,2014/09/09 00:00:00+00,2014-CAKNF-005564,2014,F3,,2014/09/08 18:59:59+00,2.43206855,July Complex,,{C60F8D84-5F11-4B47-9756-7B44C56BBA8F},CAKNF,CA,4035,005564,,Y,H91E,0.00510628317043225,1.06254139951982e-06
4393,USFS,,Unknown,2014/09/17 00:00:00+00,2014-CAKNF-005564,2014,July Complex,,2014/09/16 19:21:00+00,49056.74113252,July Complex,H91E,{C60F8D84-5F11-4B47-9756-7B44C56BBA8F},CAKNF,CA,4035,005564,{C60F8D84-5F11-4B47-9756-7B44C56BBA8F},Y,H91E,2.75304737818668,0.0213703313072729
4404,State Agency,FIMT,,2015/09/11 00:00:00+00,2015-CASCU-006036,2015,Pacheco,,2015/09/10 15:39:00+00,217.72693622,,J3E0,,CASCU,CA,,006036,{60A6E862-0F25-4BA1-81DD-1A76AF54E69E},N,,0.0430163145892607,8.92679958255795e-05
4417,State Agency,IR heat perimeter,Infrared Image,2014/07/28 00:00:00+00,2014-CASHU-006248,2014,Bully,,2014/07/25 00:04:00+00,12661.0062836,,H71Z,,CASHU,CA,,006248,{521E9771-6DF7-4523-A996-A3FF2715CABA},N,,0.498917896695177,0.00543996290896962
4418,BLM,IR heat perimeter,Infrared Image,2014/07/09 00:00:00+00,2014-CANOD-002798,2014,Coleman,,2014/07/08 01:09:00+00,15274.65032018,,H6V5,,CANOD,CA,3921,002798,{5D110A93-7333-469D-8541-752EBC9F19AB},N,,0.796100760272215,0.00670412095711684
4474,NPS,"WFDSS; GPS ground",GPS-Walked/ Driven,2015/10/21 00:00:00+00,2015-CAYNP-000078,2015,Middle,,2015/10/08 00:00:00+00,324.79790683,,J0AE,,CAYNP,CA,,000078,{0F23791E-6825-4957-B0E7-F40FAAF92553},N,,0.0612050915778656,0.000134559548996369
4498,USFS,No entry in FireCode,,2015/08/10 00:00:00+00,2015-CAKNF-006160,2015,Fivemile,,2015/08/09 00:00:00+00,53.75275602,,,,CAKNF,CA,,006160,{A307DCDB-789C-4447-95B5-A593D4D6D82E},N,,0.038392335327123,2.35481794132996e-05
4520,CDF,,Infrared Image,2017/10/11 00:00:00+00,2017-CANEU-026444,2017,GARDEN,,2017/10/10 19:11:00+00,0.64875377,,LE82,,CANEU,CA,,026444,{2FCA2278-5B1F-4D05-A2AA-5D49EC8B4649},N,,0.00225013334011888,2.73247301100948e-07
4548,CDF,FPER,Mixed Methods,2018/02/06 00:00:00+00,2017-CAMVU-019081,2017,ECLIPSE,,2017/08/23 00:00:00+00,142.90965269,,K92E,,CAMVU,CA,,019081,{E2707BE4-D48C-43C7-943A-1E3C3D0E4A9F},N,,0.0430540836095485,5.55855820416812e-05
4569,USFS,IR heat perimeter,Infrared Image,2014/08/28 00:00:00+00,2014-CAKNF-005956,2014,Faulkstein,,2014/08/27 22:54:59+00,5232.31311865,Happy Camp Complex,,{6787d235-42f9-4973-a979-83d823328d5f},CAKNF,CA,4078,005956,,Y,JB1F,0.674005194136915,0.00229025572209757
4574,USFS,"WFDSS;GPS / Ground",GPS-Unknown Travel Method,2017/10/31 00:00:00+00,2017-CASNF-001419,2017,CROWN,CASNF,2017/10/30 12:00:00+00,145.18052221,,,,CASNF,CA,,001419,{58C3F44E-BAC6-4FE8-9B5C-4B00F736EDBF},N,,0.0374898478279818,5.94472820242583e-05
4575,USFS,"WFDSS; GPS ground",GPS-Walked/ Driven,2011/09/15 00:00:00+00,2011-CACNF-002676,2011,Ridge,,2011/09/02 18:00:00+00,141.83740272,,GC9F,,CACNF,CA,,002676,,N,,0.0474944297078649,5.52066244882051e-05
4576,Local Agency,"alt inc # 11099277; no entry in FireCode",Unknown,2013/06/20 00:00:00+00,2011-CALAC-099277,2011,BANNING,,2011/05/02 00:00:00+00,117.99900891,,,,CALAC,CA,,099277,,N,,0.0349380476113524,4.62980026836173e-05
4581,State Agency,"Sutter County Fire - LRA; no entry in FireCode",Unknown,2013/06/20 00:00:00+00,2011-CANEU-010691,2011,WEST BUTTE FIRE,,2011/05/14 00:00:00+00,240.43731134,,,,CANEU,CA,,010691,,N,,0.0494280328814879,0.000101416850755902
4595,State Agency,FIMT,Unknown,2011/10/04 00:00:00+00,2011-CAMVU-011019,2011,Great,,2011/10/03 00:00:00+00,2195.52902864,,GHU9,,CAMVU,CA,,011019,,N,,0.145030346182496,0.000857831731025216
4607,USFS,"WFDSS; GPS ground",GPS-Walked/ Driven,2011/09/30 00:00:00+00,2011-CAANF-005150,2011,Crossover,,2011/09/28 00:00:00+00,25.89575418,,GG8T,,CAANF,CA,,005150,,N,,0.0204269871068658,1.02933934926136e-05
4627,BLM,GPS ground,GPS-Walked/ Driven,2011/12/04 00:00:00+00,2011-CANOD-002892,2011,Herlong,,2011/07/15 00:00:00+00,325.12318067,,F7KG,,CANOD,CA,,002892,,N,,0.0771654968650219,0.000139011322441883
4632,State Agency,No entry in FireCode,Unknown,2013/06/20 00:00:00+00,2011-CAMMU-011070,2011,ROMERO,,2011/07/23 00:00:00+00,451.04010482,,,,CAMMU,CA,,011070,,N,,0.0727108020950721,0.000184968713380486
4633,BLM,FPER,GPS-Walked,2018/02/07 00:00:00+00,2017-CANOD-005384,2017,R-2,CANOD,2017/09/11 00:00:00+00,17.3880029,,LB5Z,,CANOD,CA,,005384,{99F52898-CA8A-460C-AACD-8738C56F8A1C},N,,0.0157154448280208,7.47519133603606e-06
4634,BIA,FPER,GPS-Flight,2018/01/26 00:00:00+00,2017-AZFYA-000684,2017,Island,AZFYA,2017/06/22 00:00:00+00,136.07342395,,K1UZ,,AZFYA,CA,,000684,{574C55C4-9248-4BD5-BFE6-4EFDEE5484F0},N,,0.0456286883330184,5.30000910756617e-05
4635,Local Agency,No entry in FireCode,Unknown,2013/06/20 00:00:00+00,2011-CAKRN-1127901,2011,NORTH,,2011/09/10 00:00:00+00,3438.94127357,,,,CAKRN,CA,,1127901,,N,,0.191767118446945,0.00138326440116907
4639,BLM,GPS ground,GPS-Walked/ Driven,2011/12/04 00:00:00+00,2011-CANOD-003526,2011,Depot,,2011/08/17 00:00:00+00,19.84102998,,GA3D,,CANOD,CA,,003526,,N,,0.0166231701988323,8.48403138154035e-06
4652,FWS,WFDSS,Unknown,2014/09/19 00:00:00+00,2014-CASWR-001266,2014,Tract 17,,2014/09/17 18:59:59+00,396.5717898,,JEU5,,CASWR,CA,,001266,{218FA027-E9E7-4A4A-AE6D-A485FBF597DF},N,,0.136135536742314,0.000167866710572766
4661,USFS,FIMT,Unknown,2014/09/09 00:00:00+00,2014-CAKNF-005564,2014,Buzzard,,2014/09/08 18:59:59+00,1.66631145,July Complex,,{C60F8D84-5F11-4B47-9756-7B44C56BBA8F},CAKNF,CA,4035,005564,,Y,H91E,0.00340870710863077,7.27583135899992e-07
4670,USFS,WFDSS,GPS-Walked/ Driven,2017/12/19 00:00:00+00,2017-CACNF-001862,2017,BLACK 2,CACNF,2017/11/30 17:00:00+00,36.40223142,,K203,,CACNF,CA,,001862,{E9BEE199-A31B-49BC-B911-C3DF9CC07C35},N,,0.0234170204944924,1.42414501150381e-05
4683,USFS,FIMT,Unknown,2014/09/09 00:00:00+00,2014-CAKNF-006151,2014,Crapo,,2014/09/08 18:59:59+00,1.90531667,July Complex,,{C60F8D84-5F11-4B47-9756-7B44C56BBA8F},CAKNF,CA,4035,006151,{290C57D9-B9A8-4182-81C7-53046C5935DE},Y,H91E,0.00470254725953605,8.2960321715231e-07
4684,USFS,"WFDSS; IR heat perimeter",Infrared Image,2014/09/29 00:00:00+00,2014-CATMU-024385,2014,Cascade,,2014/09/26 09:59:59+00,21.97793948,,JE4C,,CATMU,CA,,024385,{D208D880-5D68-4863-96AA-4FFB981E2AC7},N,,0.0248791164086152,9.23813204001464e-06
4691,USFS,IR heat perimeter,Infrared Image,2014/10/14 00:00:00+00,2014-CAKNF-005956,2014,Frying Pan Faulkstein,,2014/10/13 23:25:00+00,133177.38064885,Happy Camp Complex,,{6787d235-42f9-4973-a979-83d823328d5f},CAKNF,CA,4078,005956,,Y,JB1F,3.16941382954033,0.0582959681994452
4694,USFS,IR heat perimeter,Infrared Image,2014/08/28 00:00:00+00,2014-CAKNF-006008,2014,Frying Pan,,2014/08/27 22:54:59+00,26697.68062054,Happy Camp Complex,,{6787d235-42f9-4973-a979-83d823328d5f},CAKNF,CA,4078,006008,{DAE5294F-47EB-47B5-BF15-98C09F55B897},Y,JB1F,1.2993103562042,0.011694152853062
4705,BLM,FPER,Mixed Methods,2018/02/06 00:00:00+00,2017-CACDD-009300,2017,CAHUILLA,,2017/06/17 00:00:00+00,44.23542793,,K2B9,,CACDD,CA,,009300,{4725E5E6-37BB-4269-BBE4-2DDB0B800B21},N,,0.0281483228534235,1.75732627197839e-05
4712,USFS,FIMT,Unknown,2014/09/09 00:00:00+00,2014-CAKNF-004714,2014,Shelly,,2014/09/08 18:59:59+00,0.02949218,July Complex,,{C60F8D84-5F11-4B47-9756-7B44C56BBA8F},CAKNF,CA,4035,004714,{60B17CB5-1BDC-4AEF-8940-E9BC14A2645A},Y,H91E,0.000483580332614294,1.28675954153411e-08
4732,CDF,FIMT,Unknown,2016/09/28 00:00:00+00,2016-CALNU-009129,2016,SAWMILL,CALNU,2016/09/27 18:24:59+00,1536.32791445,,KQ7P,,CALNU,CA,,009129,{8FDEF194-6EEA-4566-BC0F-90997D6F56E4},N,,0.146555633453445,0.000644845523591923
4766,USFS,FIMT,Unknown,2013/10/17 00:00:00+00,2013-CASRF-001494,2013,Corral,,2013/09/28 00:00:00+00,12304.50586044,Corral Complex,HU49,,CASRF,CA,3634,001494,,Y,HU49,1.00199446583768,0.00533172897704019
4773,BLM,FPER,GPS-Walked/ Driven,2018/02/06 00:00:00+00,2017-CANOD-005154,2017,CHERRY,CANOD,2017/08/30 00:00:00+00,24.91194377,,LA5A,,CANOD,CA,,005154,{952D90E8-227B-40CC-A0FA-34AF707A36F9},N,,0.0303133847584123,1.07306148249943e-05
4775,USFS,"WFDSS;Drawn / Ground",Hand Sketch,2017/10/18 00:00:00+00,2017-CAENF-026677,2017,TABLE,CAENF,2017/10/17 00:00:00+00,492.3950866,,,,CAENF,CA,5638,026677,{BAF680AC-24F4-45EB-B333-27CC860A773F},N,,0.063233897706522,0.000206761227981608
4776,CDF,,Infrared Image,2017/06/28 00:00:00+00,2017-CARRU-078840,2017,MANZANITA,CARRU,2017/06/28 01:21:59+00,6307.932033,,K242,,CARRU,CA,,078840,{3FB8D05F-D2F4-410C-811C-0BB1DDB0F197},N,,0.280182589604401,0.00248726132709422
4781,State Agency,From CalFire,Unknown,2014/06/23 00:00:00+00,2013-CABDU-007912,2013,MILL,,2013/06/28 00:00:00+00,534.26282126,,HL80,,CABDU,CA,,007912,,N,,0.0976891327115299,0.000211156424138194
4784,USFS,,Infrared Image,2017/10/23 00:00:00+00,2017-CAANF-004552,2017,WILSON,CAANF,2017/10/22 19:53:00+00,30.65331865,,LFX0,,CAANF,CA,,004552,{E1329A74-280B-4A33-AE15-8E030CC23E55},N,,0.0164535660132828,1.21361932980627e-05
4785,USFS,From CalFire,Unknown,2014/06/23 00:00:00+00,2013-CACNF-002031,2013,PEUTZ,,2013/07/02 00:00:00+00,139.36105716,,HM5Z,,CACNF,CA,,002031,,N,,0.0348991552138743,5.43525064055137e-05
4786,USFS,From CalFire,Unknown,2014/06/23 00:00:00+00,2013-CALPF-003026,2013,SANCUTARY,,2013/09/20 00:00:00+00,34.47388978,,HZY8,,CALPF,CA,,003026,,N,,0.0191995494861473,1.36873541117783e-05
4788,State Agency,From CalFire,Unknown,2014/06/23 00:00:00+00,2013-CAMVU-013290,2013,MORENA,,2013/07/17 00:00:00+00,1.4341618,,HL4D,,CAMVU,CA,,013290,,N,,0.00313468630047298,5.5780745846519e-07
4793,USFS,"WFDSS; GPS ground",GPS-Walked/ Driven,2013/09/09 00:00:00+00,2013-CAMDF-000849,2013,MDF DG Rail,,2013/09/05 23:00:00+00,67.92543718,,HYU1,,CAMDF,CA,,000849,,N,,0.0347590215315047,2.9674920849675e-05
4796,USFS,From CalFire,Unknown,2014/06/23 00:00:00+00,2013-CAENF-020317,2013,TIGER,,2013/08/18 00:00:00+00,16.32400963,,HV4J,,CAENF,CA,,020317,,N,,0.0121289597948843,6.8226634302862e-06
4797,USFS,From CalFire,Unknown,2014/06/23 00:00:00+00,2013-CASHF-000070,2013,LITTLE,,2013/07/26 00:00:00+00,8.56707281,,,,CASHF,CA,,000070,,N,,0.00785957218942166,3.72079687355449e-06
4804,NPS,From CalFire,Unknown,2014/06/23 00:00:00+00,2013-CAKNP-000100,2013,CHAGOOPA,,2013/08/18 00:00:00+00,62.14531772,,HV9W,,CAKNP,CA,,000100,,N,,0.0261493873686079,2.52830580381521e-05
4812,State Agency,From CalFire,Unknown,2014/06/23 00:00:00+00,2013-CARRU-011386,2013,LIVE OAK,,2013/09/11 00:00:00+00,72.77746921,,,,CARRU,CA,,011386,,N,,0.0212681741131967,2.87411544014713e-05
4814,State Agency,From CalFire,Unknown,2014/06/23 00:00:00+00,2013-CASKU-003461,2013,ENGLISH,,2013/05/26 00:00:00+00,0.45013496,,,,CASKU,CA,,003461,,N,,0.00184378366877259,1.96678381668235e-07
4817,CDF,FPER,Mixed Methods,2018/02/07 00:00:00+00,2017-CAFKU-012291,2017,JUNIPER,CACND,2017/08/23 00:00:00+00,33.79187793,,K99Z,,CAFKU,CA,,012291,{C6DB5ECD-A81F-48EF-BB57-6ECA2061728A},N,,0.0182728727635748,1.36866141232274e-05
4826,State Agency,From CalFire,Unknown,2014/06/23 00:00:00+00,2013-CABTU-007290,2013,Lone,,2013/06/03 00:00:00+00,224.99259684,,,,CABTU,CA,,007290,,N,,0.115647830003898,9.52612972295672e-05
4827,State Agency,From CalFire,Unknown,2014/06/23 00:00:00+00,2013-CABDU-009043,2013,GREY,,2013/07/19 00:00:00+00,12.05706997,,,,CABDU,CA,,009043,,N,,0.0086603908605639,4.77103830577068e-06
4830,State Agency,From CalFire,Unknown,2014/06/23 00:00:00+00,2013-CAFKU-007926,2013,SIERRA,,2013/06/17 00:00:00+00,45.5608809,,HK4H,,CAFKU,CA,,007926,,N,,0.0270090952799981,1.86724397090406e-05
4835,USFS,From CalFire,Unknown,2014/06/23 00:00:00+00,2013-CASQF-003652,2013,RIVER,,2013/09/10 00:00:00+00,439.68496574,,HY6G,,CASQF,CA,,003652,,N,,0.0541140389746709,0.000176705903481501
4845,USFS,From CalFire,Unknown,2014/06/23 00:00:00+00,2013-CABDF-005217,2013,HOLCOMB,,2013/03/30 00:00:00+00,0.94633403,,HDY0,,CABDF,CA,,005217,,N,,0.00298574413513103,3.75049012087191e-07
4847,USFS,"WFDSS; GPS ground",GPS-Walked/ Driven,2013/09/10 00:00:00+00,2013-CACNF-002449,2013,La Posta,,2013/09/09 00:00:00+00,13.75976113,,HS7G,,CACNF,CA,,002449,,N,,0.0112755474657743,5.3579917643058e-06
4853,State Agency,From CalFire,Unknown,2014/06/23 00:00:00+00,2013-CASLU-004461,2013,WHITETAIL,,2013/06/15 00:00:00+00,9.9261946,,HKY0,,CASLU,CA,,004461,,N,,0.00902102048297529,3.99629772551108e-06
4859,USFS,IR heat perimeter,Infrared Image,2013/08/08 00:00:00+00,2013-CAKNF-005561,2013,Shelly,,2013/08/07 23:58:59+00,3139.28952997,Salmon River Complex,,,CAKNF,CA,3575,005561,,Y,HS98,0.277204502971689,0.00136652547761463
4860,State Agency,From CalFire,Unknown,2014/06/23 00:00:00+00,2013-CAMEU-006318,2013,PRATT,,2013/07/23 00:00:00+00,41.20864886,,,,CAMEU,CA,,006318,,N,,0.0192906287360159,1.73362413133407e-05
4862,USFS,WFDSS,Unknown,2013/06/03 00:00:00+00,2013-CALPF-001535,2013,Branch,,2013/06/03 18:00:00+00,732.11394993,,HJG3,,CALPF,CA,3403,001535,,N,,0.0719165612033342,0.00029310320595296
4863,State Agency,,Unknown,2013/08/30 00:00:00+00,2013-CATGU-006768,2013,Deer,,2013/08/29 14:06:59+00,11428.75282852,,HW94,,CATGU,CA,,006768,,N,,0.392069276623479,0.00488319944390431
4869,State Agency,From CalFire,Unknown,2014/06/23 00:00:00+00,2013-CAMEU-010548,2013,RETECH,,2013/11/12 00:00:00+00,84.23231679,,,,CAMEU,CA,,010548,,N,,0.0310219904382423,3.54638450604771e-05
4877,USFS,"WFDSS; GPS ground",GPS-Walked/ Driven,2013/05/24 00:00:00+00,2013-CALPF-001281,2013,Grand,,2013/05/23 14:15:00+00,4345.26037718,,HG1V,,CALPF,CA,3385,001281,,N,,0.282348347134075,0.00173184652527302
4885,State Agency,From CalFire,Unknown,2014/06/23 00:00:00+00,2013-CARRU-044601,2013,VAN BUREN,,2013/05/02 00:00:00+00,7.1734427,,,,CARRU,CA,,044601,,N,,0.00743579117892512,2.83277373177887e-06
4910,USFS,"WFDSS;GPS / Ground",GPS-Unknown Travel Method,2017/09/07 00:00:00+00,2017-CACNF-002511,2017,ROSE,,2017/08/04 18:00:00+00,188.11170452,,K8UT,,CACNF,CA,,002511,{11169F38-55E1-4762-8401-6198DE0BABD5},N,,0.0568927119025745,7.40100122937512e-05
4927,State Agency,IR heat perimeter,Infrared Image,2013/07/29 00:00:00+00,2013-CARRU-071832,2013,Mountain,,2013/07/28 02:29:59+00,27516.67887234,,HQ0T,,CARRU,CA,3516,071832,,N,,0.788107225895792,0.0108322892725423
4930,Local Agency,From CalFire,Unknown,2014/06/23 00:00:00+00,2013-CAKRN-022103,2013,APPLE,,2013/04/14 00:00:00+00,0.36790742,,HED6,,CAKRN,CA,,022103,,N,,0.00188481594543008,1.4720818500256e-07
4934,Local Agency,From CalFire,Unknown,2014/06/23 00:00:00+00,2013-CAKRN-HE9D,2013,FARM,,2013/05/01 00:00:00+00,3.97835079,,HE9D,,CAKRN,CA,,,,N,,0.0098989374748925,1.59487951414237e-06
4935,USFS,"WFDSS; GPS ground",GPS-Walked/ Driven,2013/05/09 00:00:00+00,2013-CAANC-001712,2013,Messenger,,2013/05/07 00:00:00+00,4.49759502,,HFF1,,CAANCC,CA,,001712,,N,,0.00614528486393875,1.78400723775646e-06
4947,BLM,FPER,Mixed Methods,2018/02/06 00:00:00+00,2017-CACDD-005970,2017,BACKUS,,2017/04/16 00:00:00+00,77.83088592,,KZL5,,CACDD,CA,,005970,{26975B58-4137-4A2E-BB89-FE24ADFBB3CA},N,,0.0435533613595776,3.10893992366891e-05
4950,BLM,FPER,GPS-Walked,2018/02/06 00:00:00+00,2017-CACDD-006884,2017,BLUE,,2017/05/05 00:00:00+00,9.05439453,,K0B0,,CACDD,CA,,006884,{3E0FC7BC-34B7-4296-94B4-4D05F077A71D},N,,0.0108244794416512,3.59634174703898e-06
4953,CDF,"FIMT; Original Data in Mendocino Lake Complex but no Irwin link to complex; Marked as FINAL perim",Unknown,2017/10/20 00:00:00+00,2017-CALNU-010055,2017,Sulfur,CALNU,2017/10/19 08:47:00+00,2206.23034322,,LE85,,CALNU,CA,,010055,{CF0442AA-9C51-4394-A8AA-60E44C18B6C8},N,,0.277654045949707,0.000928320385966601
4954,BLM,FPER,Mixed Methods,2018/02/07 00:00:00+00,2017-CACND-001204,2017,HILLS,CACND,2017/06/17 00:00:00+00,60.31334221,,K2GF,,CACND,CA,,001204,{15341C45-7C77-4B89-9F31-D989E90AE0AB},N,,0.0394801707390051,2.46227642303638e-05
4962,CDF,FPER,Mixed Methods,2018/02/07 00:00:00+00,2017-CATCU-008497,2017,MARIA,,2017/07/20 00:00:00+00,114.56001312,,K5YA,,CATCU,CA,,008497,{069ACB89-1427-4F80-87CE-3049F43EDC21},N,,0.0403712694316533,4.77449024765761e-05
4963,BLM,FPER,GPS-Walked,2018/02/07 00:00:00+00,2017-CAOVD-001367,2017,PICNIC,,2017/08/17 00:00:00+00,15.55472801,,K9P0,,CAOVD,CA,,001367,{82147F7D-D761-43A7-903C-348B20B47043},N,,0.0138387692112677,6.45383922485146e-06
4966,USFS,From CalFire,Unknown,2014/06/23 00:00:00+00,2013-CASRF-001461,2013,GRIZZLY,,2013/08/09 00:00:00+00,23.21056286,,HU3P,,CASRF,CA,,001461,,N,,0.0159733865882781,9.94366072487913e-06
4982,C&L,,Unknown,2017/12/10 00:00:00+00,2017-CALAC-362441,2017,RYE,,2017/12/09 17:39:59+00,6047.71852848,,LH8Q,,CALAC,CA,,362441,{1FFA91E8-2BA0-4095-9769-B18A5C655101},N,,0.359785171573782,0.00240012709936659
4983,BLM,FPER,Mixed Methods,2018/02/07 00:00:00+00,2017-CACND-000741,2017,MING,CACND,2017/05/12 00:00:00+00,449.77828545,,K0U7,,CACND,CA,,000741,{E7412ECF-79B5-408D-9E0F-1226FEC95CF9},N,,0.08863489264856,0.000180732530305327
5002,State Agency,From CalFire,Unknown,2014/06/23 00:00:00+00,2013-CABTU-010239,2013,BRANCH,,2013/08/01 00:00:00+00,69.2564711,,HTK3,,CABTU,CA,,010239,,N,,0.0298843136553021,2.94172989231352e-05
5005,CDF,FPER,Mixed Methods,2018/02/07 00:00:00+00,2017-CAFKU-004581,2017,JAYNE,CAFKU,2017/04/22 00:00:00+00,4533.28637877,,KZM3,,CAFKU,CA,,004581,{07350DF1-6840-43EC-9A46-08EEBCA6DE6E},N,,0.218760988200258,0.00183502941723018
5006,USFS,IR heat perimeter,Infrared Image,2013/07/01 00:00:00+00,2013-CABDF-008526,2013,Hathaway,,2013/06/29 00:39:00+00,3853.11452242,,HJ4R,,CABDF,CA,3415,008526,,N,,0.308934809135275,0.00152216831798945
5007,CDF,FPER,Mixed Methods,2018/02/07 00:00:00+00,2017-CASHU-007216,2017,LAVERNE,,2017/07/19 00:00:00+00,175.89439214,,K50K,,CASHU,CA,,007216,{F62BE61B-A73E-40AD-BE78-8EF8A043A312},N,,0.105679754388236,7.55999364079691e-05
5008,BLM,FPER,GPS-Walked,2018/02/07 00:00:00+00,2017-CACDD-008896,2017,MOTOR,CACDD,2017/06/10 00:00:00+00,17.19419371,,K1V5,,CACDD,CA,,008896,{D8C10F9B-F632-41AD-B745-5F3E785390BA},N,,0.0486410757096308,6.91004822407839e-06
5009,BLM,FPER,Mixed Methods,2018/02/07 00:00:00+00,2017-CANOD-003289,2017,R-1 SHAFFER,,2017/06/23 00:00:00+00,59.03881037,,K2G6,,CANOD,CA,,003289,{E31E665D-BD84-4064-924E-416DEF884BD7},N,,0.0269099973214686,2.53420034073632e-05
5011,State Agency,From CalFire,Unknown,2014/06/23 00:00:00+00,2013-CAMEU-009173,2013,MCGALL,,2013/10/12 00:00:00+00,13.98339383,,,,CAMEU,CA,,009173,,N,,0.0114923873407917,5.88576604014433e-06
5016,BLM,FPER,Mixed Methods,2018/02/07 00:00:00+00,2017-CANOD-004174,2017,R-10,CANOD,2017/07/27 00:00:00+00,83.83418448,,K7Y7,,CANOD,CA,,004174,{8E1D4A3A-09E1-40C5-B176-A9D9F7C75FB2},N,,0.0570490853280991,3.61734978610034e-05
5017,BLM,FPER,Mixed Methods,2018/02/07 00:00:00+00,2017-CANOD-004973,2017,R-3,CANOD,2017/08/26 00:00:00+00,99.57361157,,K95K,,CANOD,CA,,004973,{0D3B731D-13A6-4E01-B578-51AEA6B3C8BA},N,,0.0448346194410811,4.2840977255336e-05
5018,BLM,FPER,Mixed Methods,2018/02/07 00:00:00+00,2017-CANOD-004172,2017,R-9,CANOD,2017/07/27 00:00:00+00,278.12827968,,K7YU,,CANOD,CA,,004172,{59CCCF7E-817C-4869-A798-BF8636DE27AB},N,,0.0678673033263841,0.000119870373242247
5019,Local Agency,From CalFire,Unknown,2014/06/23 00:00:00+00,2013-CASMP-000846,2013,VIRGENES,,2013/09/18 00:00:00+00,3.63303004,,HZU6,,CALAC,CA,,000846,,N,,0.00562373629865216,1.43653984860398e-06
5020,Local Agency,No entry in FireCode,Unknown,2013/12/11 00:00:00+00,2013-CAVNC-075242,2013,Happy Camp,,2013/12/10 08:44:00+00,44.73133556,,,,CAVNC,CA,,075242,,N,,0.0211130376730386,1.77277045138265e-05
5024,CDF,FPER,Mixed Methods,2018/02/07 00:00:00+00,2017-CATCU-006716,2017,RED,,2017/06/12 00:00:00+00,40.27069367,,K106,,CATCU,CA,,006716,{77D1989F-9314-4B70-A6CC-5F30D92F104B},N,,0.0276243080120302,1.66836275386988e-05
5025,BLM,FPER,Mixed Methods,2018/02/07 00:00:00+00,2017-CACDD-013098,2017,SIERRA,,2017/08/28 00:00:00+00,36.31883605,,LAX8,,CACDD,CA,,013098,{4DA8DFFB-FBF1-493C-A5E1-FFC8018CEFCD},N,,0.0221045851694863,1.44279196335537e-05
5026,BLM,FPER,GPS-Walked/ Driven,2018/02/07 00:00:00+00,2017-CACDD-013827,2017,TECOPA,CACDD,2017/09/14 00:00:00+00,26.99337617,,LCQ6,,CACDD,CA,,013827,{8C7E8BD4-4A2D-45C0-8555-4E10B6D3E1CC},N,,0.0331574300417713,1.09027207063876e-05
5028,C&L,FPER,Mixed Methods,2018/02/07 00:00:00+00,2017-CAKRN-018854,2017,WEST,,2017/05/22 00:00:00+00,131.02047267,,K0WF,,CAKRN,CA,,018854,{2BDF876E-6B6A-48A9-B52C-319F16C2702B},N,,0.0440223556792959,5.23303757422694e-05
5043,State Agency,From CalFire,Unknown,2014/06/23 00:00:00+00,2013-CAFKU-008212,2013,SALES,,2013/06/23 00:00:00+00,14.14008509,,HLX9,,CAFKU,CA,,008212,,N,,0.0105812534307341,5.78779422176602e-06
5044,Local Agency,FIMT,Unknown,2013/05/07 00:00:00+00,2013-CAVNC-025314,2013,Springs,,2013/05/07 03:48:00+00,24245.68804599,,HE9W,,CAVNC,CA,,025314,,N,,1.21510779972866,0.00958914058360281
5045,USFS,Final,GPS-Flight,2018/08/24 00:00:00+00,2018-CALPF-002334,2018,Front,CALPF,2018/08/23 18:30:00+00,1013.32912589,,L3R4,,CALPF,CA,6158,002334,{F3289932-0A4D-489B-A907-47278A5EF662},N,,0.141842307333878,0.000405495625724481
5063,Local Agency,From CalFire,Unknown,2014/06/23 00:00:00+00,2013-CASQF-000946,2013,HANNING,,2013/04/14 00:00:00+00,7.02225021,,HEB1,,CAKRN,CA,,000946,,N,,0.010084013673214,2.82909737661823e-06
5072,USFS,FIMT,Unknown,2014/08/19 00:00:00+00,2014-CAANF-004034,2014,Tecolote,,2014/08/18 01:22:59+00,268.85885749,,JCU2,,CAANF,CA,,004034,{8D8D0227-351E-415A-8E35-521E1332B7A1},N,,0.0466084961459912,0.000106501738581033
5094,USFS,IR heat perimeter,Infrared Image,2013/09/12 00:00:00+00,2013-CASQF-003627,2013,Angora,,2013/09/12 00:04:00+00,133.93456785,,HY4Q,,CASQF,CA,3729,003627,,N,,0.111981418771662,5.43549820280095e-05
5197,State Agency,From CalFire,Unknown,2014/06/23 00:00:00+00,2013-CASKU-004863,2013,PERCH,,2013/07/11 00:00:00+00,1.84456684,,HP62,,CASKU,CA,,004863,,N,,0.00410642449418636,8.10113010814201e-07
5203,CDF,FPER,Mixed Methods,2018/02/07 00:00:00+00,2017-CABTU-015145,2017,THIRTYTWO,,2017/09/28 00:00:00+00,29.14973049,,LD43,,CABTU,CA,,015145,{0200C9FC-9D71-4F07-84C9-1428DF0A885B},N,,0.0158819194323594,1.24098281426881e-05
